"year","partyid","polviews","age","sex","race","educ","income","marital","relig","attend","feelblks","feelasns","feelhsps","feelwhts","racmar","racdin","racpush","racseg","racopen","racobjct","racschol","racfew","rachaf","racmost","busing","racpres","racjob","racnobuy","racparty","racocc","racinc","affrmact","wrkwayup","blksimp","helpful","trust","natspac","natenvir","natheal","natcity","natcrime","natdrug","nateduc","natrace","natarms","nataid","natfare","natroad","natsoc","natmass","natpark","natchld","natsci","natenrgy","eqwlth","taxrich","taxmid","taxpoor","govcare","goveqinc","govedop","govjobs","govunemp","incgap","workfare","lessfare","spkath","colath","libath","spksoc","colsoc","libsoc","spkrac","colrac","librac","spkcom","colcom","libcom","spkmil","colmil","libmil","spkhomo","colhomo","libhomo","spkmslm","colmslm","libmslm","cappun","gunlaw","courts","wirtap","grass","polhitok","fehome","fework","fepres","fepol","fechld","fehelp","fepresch","fefam","era","febear","feworkif","abdefect","abnomore","abhlth","abpoor","abrape","absingle","abany","premarsx","teensex","xmarsex","homosex","pornlaw","god","prayer","bible","postlife","gochurch","pray","confinan","conbus","conclerg","coneduc","confed","conlabor","conpress","conmedic","contv","conjudge","consci","conlegis","conarmy","letin","immameco","immcrime","immjobs","immrghts","scisolve","scichng","tempgen","grncon"
2024,1,NA,31,1,3,12,22,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,1,NA,NA,NA,NA,NA,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,2,6,NA,2,2,NA,5,2,2,2,1,2,NA,3,2,3,2,1,3,1,NA,4,NA,NA,NA,NA,NA,NA,NA
2024,7,1,61,2,1,18,17,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,4,NA,NA,NA,1,1,1,1,1,1,1,4,1,3,4,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA
2024,4,3,71,2,1,12,18,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,NA,NA,1,4,1,6,NA,NA,NA,NA,6,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,2,3,3,NA,NA,NA,NA,NA
2024,7,5,70,2,1,16,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,1,1,1,2,2,1,1,1,3,2,1,1,NA,NA,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,2,6,NA,NA,NA,NA,1,2,NA,2,2,NA,2,3,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,6,60,2,1,16,23,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,2,3,3,3,3,3,3,3,3,2,3,3,1,2,NA,NA,3,2,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,1,NA,NA,NA,2,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,6,2,2,1,NA,1,3,3,2,3,3,2,3,3,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,5,57,2,3,11,16,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,6,NA,1,1,NA,1,2,2,2,2,2,NA,3,2,2,2,3,3,1,NA,2,1,1,NA,NA,NA,NA,NA
2024,6,7,37,2,3,16,23,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,1,6,2,2,1,NA,2,1,2,2,1,3,NA,3,2,2,2,NA,2,1,NA,4,NA,NA,NA,NA,NA,NA,NA
2024,3,5,26,1,1,12,16,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,3,1,1,1,3,2,1,NA,2,3,3,1,1,NA,NA,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,2,3,2,3,NA,NA,6,2,2,2,2,3,2,2,2,1,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,4,5,59,1,1,12,19,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,1,1,1,2,NA,1,2,NA,2,1,1,NA,NA,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,2,5,2,2,5,2,NA,NA,NA,NA,NA,NA,2,5,2,1,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,NA,NA,1,4,2,5,NA,NA,NA,NA,6,2,2,2,NA,3,3,2,1,1,3,1,3,1,NA,2,2,2,NA,NA,NA,NA,NA
2024,1,4,65,1,1,12,19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,6,NA,2,1,NA,2,3,2,2,2,2,NA,2,2,2,2,1,3,3,NA,4,2,4,NA,NA,NA,NA,NA
2024,3,4,71,2,1,17,21,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,1,1,1,1,2,2,3,3,2,2,2,NA,NA,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,1,3,NA,NA,NA,NA,5,2,2,2,2,2,2,3,2,3,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,3,41,2,1,18,26,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,NA,1,1,1,1,2,2,1,2,2,NA,NA,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,2,5,1,2,NA,2,NA,NA,NA,NA,NA,NA,2,5,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,2,4,1,6,NA,3,1,NA,1,3,3,3,2,3,2,3,2,3,3,2,3,3,NA,3,NA,2,NA,NA,NA,NA,NA
2024,5,6,58,1,1,17,25,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,1,2,1,2,2,1,1,NA,NA,2,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,NA,NA,NA,2,5,1,1,4,1,NA,NA,NA,NA,NA,NA,2,5,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,2,2,NA,NA,NA,NA,6,1,1,1,2,2,3,2,1,2,2,2,3,1,NA,2,1,4,NA,NA,NA,NA,NA
2024,2,4,79,1,1,17,22,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,1,6,NA,NA,NA,NA,3,1,2,2,NA,1,NA,1,1,2,3,1,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA
2024,6,4,83,2,1,16,19,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,2,NA,NA,NA,2,2,1,2,2,2,2,3,2,1,NA,NA,NA,2,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA
2024,1,4,57,1,1,16,26,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,3,2,1,2,NA,NA,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,NA,NA,NA,1,5,2,1,5,2,NA,NA,NA,NA,NA,NA,1,5,2,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,4,2,6,NA,NA,NA,NA,2,1,2,2,2,2,3,2,1,3,2,1,3,1,NA,2,4,4,NA,NA,NA,NA,NA
2024,2,3,NA,1,1,16,26,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,1,1,2,2,2,1,2,3,2,2,2,1,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,1,5,2,1,5,2,NA,NA,NA,NA,NA,NA,1,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,NA,3,4,NA,NA,NA,1,1,1,1,1,1,1,4,2,2,4,NA,NA,1,3,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA
2024,3,6,65,1,1,11,25,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,6,NA,NA,NA,NA,1,1,3,1,1,3,NA,1,1,1,1,1,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA
2024,0,4,74,2,1,16,26,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,2,2,1,1,2,2,2,2,3,1,2,NA,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,NA,NA,NA,2,5,2,1,5,2,NA,NA,NA,NA,NA,NA,2,5,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,2,4,2,3,NA,2,2,NA,4,1,2,2,NA,1,NA,1,2,1,3,1,2,1,NA,2,3,4,NA,NA,NA,NA,NA
2024,6,5,61,2,1,18,26,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,NA,NA,NA,1,2,1,2,1,2,1,4,1,1,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA
2024,1,3,24,2,1,16,21,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,1,1,1,1,1,1,1,4,2,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA
2024,0,1,61,1,2,6,3,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,1,1,1,1,1,1,1,3,3,2,3,1,NA,NA,1,3,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,2,NA,NA,NA,1,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,2,6,2,1,1,NA,3,1,2,1,1,3,3,3,2,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,3,56,2,3,16,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,3,NA,NA,NA,2,1,1,1,1,1,1,4,3,3,4,NA,NA,1,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
2024,1,3,72,2,1,16,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,4,NA,2,NA,2,1,NA,1,2,3,3,2,3,NA,2,1,3,3,1,2,1,NA,2,4,4,NA,NA,NA,NA,NA
2024,3,NA,NA,2,1,12,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,1,3,1,2,3,3,3,2,2,NA,NA,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,1,4,2,1,5,2,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,2,1,2,1,1,2,1,NA,2,2,3,NA,NA,NA,NA,NA
2024,0,2,49,2,1,18,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2024,3,4,78,1,1,13,26,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,1,1,1,1,1,1,1,4,1,2,4,NA,NA,2,2,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA
2024,3,2,63,2,3,13,10,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,NA,NA,1,1,2,6,NA,1,1,NA,1,3,3,2,1,3,NA,2,1,3,3,2,3,1,NA,2,5,4,NA,NA,NA,NA,NA
2024,0,2,57,2,1,18,26,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,1,1,1,1,1,2,2,2,2,2,1,1,NA,NA,2,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,2,5,NA,NA,NA,NA,5,2,2,3,2,1,3,1,1,2,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,3,26,1,3,16,26,5,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,NA,NA,NA,2,2,1,2,1,2,1,4,3,2,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA
2024,5,6,89,2,1,12,7,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,2,6,NA,NA,NA,NA,5,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,7,79,1,1,15,20,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,3,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,3,3,NA,NA,NA,NA,6,2,2,2,2,3,NA,2,2,3,2,1,3,2,NA,2,NA,NA,NA,NA,NA,NA,NA
2024,0,2,22,2,1,16,26,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,2,4,2,2,NA,NA,NA,NA,6,2,3,3,2,2,NA,2,2,2,2,2,2,2,NA,3,4,4,NA,NA,NA,NA,NA
2024,2,4,49,2,3,17,26,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,NA,2,2,NA,NA,NA,1,1,1,1,1,1,1,4,2,2,4,NA,NA,1,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA
